"Report Name: Bing_Raw"
"Report Time: 1/2/2017,4/11/2017"
"Time Zone: (GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi"
"Last Completed Available Day: 5/11/2017 4:35:00 AM (GMT)"
"Last Completed Available Hour: 5/11/2017 4:35:00 AM (GMT)"
"Report Aggregation: Day"
"Report Filter: "
"Rows: 3473"

"Gregorian date","Account name","Device type","Campaign name","Ad distribution","Impressions","Clicks","Spend","Conversions"
"2017-04-07","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","15","2","9.09","0"
"2017-04-07","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","13","0","0.00","0"
"2017-04-07","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","6","0","0.00","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","103","4","16.23","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","34","7","57.52","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","23","3","14.28","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_Exact_Desktop","Search","6","0","0.00","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","10","0","0.00","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","936","54","429.75","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","15","0","0.00","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","9","2","12.33","0"
"2017-04-07","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-07","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","5","0","0.00","0"
"2017-04-07","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","17","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","125","6","59.72","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","178","24","154.50","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","30","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","4","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","369","10","171.38","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","19","1","5.19","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","11","0","0.00","0"
"2017-04-08","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","114","5","35.70","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","25","6","46.74","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","27","3","16.56","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_Exact_Desktop","Search","14","1","2.60","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","1","4.54","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","4","0","0.00","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","725","44","377.17","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","11","0","0.00","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","7","2","13.63","0"
"2017-04-08","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","6","2","25.32","0"
"2017-04-08","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","6","0","0.00","0"
"2017-04-08","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","3","4","22.07","0"
"2017-04-08","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","7","0","0.00","0"
"2017-04-08","DSP Blackrock","Tablet","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","86","7","33.11","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","139","5","60.37","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","24","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","200","3","59.07","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","11","1","4.54","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","5","0","0.00","0"
"2017-04-09","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","65","3","20.29","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","21","7","60.69","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","20","4","19.48","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_Exact_Desktop","Search","11","1","12.33","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","5","1","2.60","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","576","47","484.93","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","7","1","7.79","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","16","4","20.77","0"
"2017-04-09","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-09","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","4","3","7.14","0"
"2017-04-09","DSP Blackrock","Tablet","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-09","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","9","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","211","13","73.36","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","234","21","243.44","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","11","2","37.65","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","16","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","3","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","364","12","177.22","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","20","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","10","0","0.00","0"
"2017-04-10","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","97","10","50.35","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","31","3","28.70","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","11","1","5.19","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","5","0","0.00","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","507","26","281.09","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","15","1","10.39","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","9","2","10.39","0"
"2017-04-10","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","3","1","3.25","0"
"2017-04-10","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","2","1","23.37","0"
"2017-04-10","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","11","0","0.00","0"
"2017-04-10","DSP Blackrock","Tablet","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","266","11","103.87","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","237","24","177.22","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","6","1","5.84","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","26","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","4","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","8","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","317","9","108.41","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","20","1","3.25","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","12","0","0.00","0"
"2017-04-11","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","90","1","5.84","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","45","7","63.27","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","34","7","46.74","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Core_DF_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Generic_Main_BMM_Desktop","Search","360","25","314.01","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","7","0","0.00","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","2","1","7.79","0"
"2017-04-11","DSP Blackrock","Smartphone","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","2","5.84","0"
"2017-04-11","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-11","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","1","1","1.30","0"
"2017-04-11","DSP Blackrock","Tablet","Search_PAN_India_Generic_Main_BMM_Desktop","Search","4","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","286","17","163.59","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","236","26","207.74","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","21","3","39.60","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","590","20","394.05","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","17","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","9","0","0.00","0"
"2017-04-12","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","3","0","0.00","0"
"2017-04-12","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","124","4","22.72","0"
"2017-04-12","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","51","5","33.11","0"
"2017-04-12","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-12","DSP Blackrock","Tablet","Search_PAN_India_Brand_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","207","7","40.25","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","201","21","179.17","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","12","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","5","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","4","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","2","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","598","17","223.97","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","15","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","11","0","0.00","0"
"2017-04-13","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-13","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","100","5","36.35","0"
"2017-04-13","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","32","6","31.81","0"
"2017-04-13","DSP Blackrock","Tablet","Search_PAN_India_Brand_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","164","10","88.29","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Brand_Exact_Desktop","Search","146","15","127.24","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_BMM_Desktop","Search","4","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_BalancedFunds_Exact_Desktop","Search","44","1","5.84","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_DF_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_DF_Exact_Desktop","Search","4","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_HybridFund_Exact_Desktop","Search","1","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_BMM_Desktop","Search","2","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Core_LargeCapFund_Exact_Desktop","Search","3","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Generic_Main_BMM_Desktop","Search","538","14","262.27","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_BMM_Desktop","Search","23","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Mid_Cap_Fund_Exact_Desktop","Search","17","0","0.00","0"
"2017-04-14","DSP Blackrock","Computer","Search_PAN_India_Small_Cap_Fund_BMM_Desktop","Search","1","0","0.00","0"
"2017-04-14","DSP Blackrock","Smartphone","Search_PAN_India_Brand_BMM_Desktop","Search","88","5","27.91","0"
"2017-04-14","DSP Blackrock","Smartphone","Search_PAN_India_Brand_Exact_Desktop","Search","29","5","24.02","0"
"2017-04-15","DSP Blackrock","Computer","Search_PAN_India_Brand_BMM_Desktop","Search","170","12","69.46","0"
